model,model_label,subject_id,motion_coherence,prior_std,block_phase,n_trials,mean_believed_sd,median_believed_sd,p25_believed_sd,p75_believed_sd,mean_believed_alpha
hierarchical_online,Hier-Online,12,0.06,40,late,194,34.034384845549994,32.91094555841799,28.155226188239254,38.81393971826873,
hierarchical_online,Hier-Online,12,0.06,40,middle,200,33.21740097553953,31.942703522597796,27.660150386236484,37.67124500324355,
hierarchical_online,Hier-Online,12,0.06,80,early,457,71.74746968710943,72.07740551902033,63.16085832683856,82.00132613656388,
hierarchical_online,Hier-Online,12,0.06,80,late,413,72.0747037197995,71.33455105941322,62.20444511480776,83.01575207873398,
hierarchical_online,Hier-Online,12,0.06,80,middle,438,75.79262826105955,76.30041176106747,67.16732773306964,84.53855600233038,
hierarchical_online,Hier-Online,12,0.12,10,early,137,12.078012941821973,9.175064893052708,7.7336720025063865,11.037368224684556,
hierarchical_online,Hier-Online,12,0.12,10,late,141,9.192035907516729,9.07160421799477,7.914516882874275,10.493864100411605,
hierarchical_online,Hier-Online,12,0.12,10,middle,166,8.951928191385322,8.881146813195787,7.766830785338783,10.058573492525946,
hierarchical_online,Hier-Online,12,0.12,20,early,151,21.471783082037696,19.900277615692627,17.315363301698333,22.812785679860376,
hierarchical_online,Hier-Online,12,0.12,20,late,152,16.9964414078317,17.0093965702167,15.015320588463563,18.74944291787625,
hierarchical_online,Hier-Online,12,0.12,20,middle,147,18.11134805408578,17.614323381375307,15.825476104334534,20.519602424918084,
hierarchical_online,Hier-Online,12,0.12,40,early,142,34.97701661434177,33.53216730202146,28.661127374578708,40.62557351206469,
hierarchical_online,Hier-Online,12,0.12,40,late,155,33.72215625307916,31.98426433012389,29.06218737509556,38.25328551717297,
hierarchical_online,Hier-Online,12,0.12,40,middle,147,32.74436767930731,32.03224056920123,28.000650328901276,35.9306470127201,
hierarchical_online,Hier-Online,12,0.12,80,early,296,71.09144128195707,71.8463165759207,62.133691124365185,81.8849464605076,
hierarchical_online,Hier-Online,12,0.12,80,late,298,72.47892674296624,73.52962180008194,63.69380752244869,81.93645331296081,
hierarchical_online,Hier-Online,12,0.12,80,middle,306,75.28473249094228,75.3099151287445,67.00350406137693,83.63577873228158,
hierarchical_online,Hier-Online,12,0.24,10,early,89,11.417082669545836,9.505379131256737,8.060515302802667,10.835996421088774,
hierarchical_online,Hier-Online,12,0.24,10,late,90,8.931598602246732,8.923988229963001,7.73404814727263,9.871852821819113,
hierarchical_online,Hier-Online,12,0.24,10,middle,61,9.249110077678433,9.112302902886443,8.304760457836016,9.766975839039354,
hierarchical_online,Hier-Online,12,0.24,20,early,57,21.179275999341773,19.836339632837586,16.73541752008452,23.433253382561915,
hierarchical_online,Hier-Online,12,0.24,20,late,53,17.56373673941133,17.28550751259921,15.316319349198043,19.755051945037277,
hierarchical_online,Hier-Online,12,0.24,20,middle,58,18.08005886371208,17.67680515459317,16.302942847397606,20.142009233291404,
hierarchical_online,Hier-Online,12,0.24,40,early,60,34.5962145408244,32.392381746750615,28.43125949737304,39.25418832744943,
hierarchical_online,Hier-Online,12,0.24,40,late,53,31.810624634722874,30.19587453948566,27.748079119832077,35.37412600296559,
hierarchical_online,Hier-Online,12,0.24,40,middle,61,35.863693014273935,36.10530725396485,31.01952696688614,39.83804269657304,
hierarchical_online,Hier-Online,12,0.24,80,early,147,73.06294523680698,74.6102245882143,65.11500341728924,83.96956901510264,
hierarchical_online,Hier-Online,12,0.24,80,late,189,73.00478683074559,73.51700558586005,63.243571692525464,82.92850351516049,
hierarchical_online,Hier-Online,12,0.24,80,middle,168,76.32069487674713,75.97713584332057,68.92133125282811,85.06751242801273,
recombined,Recombined,1,0.06,10,early,290,11.07141745482124,9.550316670230526,8.307991856385408,10.205945187935102,
recombined,Recombined,1,0.06,10,late,288,9.766497193596095,10.027116855782122,9.742882183987138,10.143187885327047,
recombined,Recombined,1,0.06,10,middle,278,9.637104656818762,9.973985542477354,9.442928808179143,10.132476754411183,
recombined,Recombined,1,0.06,20,early,297,17.0349431676932,16.66391994698168,12.807872544475465,18.67248991683355,
recombined,Recombined,1,0.06,20,late,262,18.111668629332584,18.618619319282786,17.746268569777175,19.088936811837666,
recombined,Recombined,1,0.06,20,middle,279,18.04572009968108,18.401315019584434,17.39159013737304,18.99081395024215,
recombined,Recombined,1,0.06,40,early,270,28.979596361675092,27.75755715506588,22.13571054173254,33.02276028938637,
recombined,Recombined,1,0.06,40,late,267,28.568697317271354,28.259455815251698,26.630656755576993,31.71367398051068,
recombined,Recombined,1,0.06,40,middle,265,30.140690974734273,29.089017260469873,27.454345941863053,32.90913403499335,
recombined,Recombined,1,0.06,80,early,588,48.65497529835888,48.820582550841436,36.291471061554994,61.572241865234524,
recombined,Recombined,1,0.06,80,late,565,57.18336776389008,59.5871699968891,53.35332383593414,62.46323078319102,
recombined,Recombined,1,0.06,80,middle,561,58.335583246466136,59.74069528314734,52.500557692180216,64.7547550697941,
recombined,Recombined,1,0.12,10,early,200,10.516674209731384,9.678463655247182,8.458739406647982,10.19587342787504,
recombined,Recombined,1,0.12,10,late,189,9.85970646400911,10.033341471674145,9.846892058122084,10.156382899387737,
recombined,Recombined,1,0.12,10,middle,198,9.526642547812338,9.897235074857651,9.261698625437608,10.100704460287409,
recombined,Recombined,1,0.12,20,early,189,16.451762872881734,16.35330774935143,13.258311011216202,18.602606040145563,
recombined,Recombined,1,0.12,20,late,207,18.180362858849808,18.646747536507217,17.781380017578996,19.087600165100067,
recombined,Recombined,1,0.12,20,middle,204,17.906131663813227,18.346551975178834,17.31341393469256,18.837873336860415,
recombined,Recombined,1,0.12,40,early,195,29.5238473948909,28.184902275111195,22.957118984916967,33.87229173355338,
recombined,Recombined,1,0.12,40,late,200,29.524994708936216,28.931187965507377,27.08414603171455,32.49977396417094,
recombined,Recombined,1,0.12,40,middle,202,30.154246580973112,29.67256051609627,27.836895540799095,32.60512676337933,
recombined,Recombined,1,0.12,80,early,391,47.89654958009127,47.1200525457004,36.817154564003,60.290140987103655,
recombined,Recombined,1,0.12,80,late,424,58.11439018177352,60.077613141965635,54.64435274907902,63.422712585306364,
recombined,Recombined,1,0.12,80,middle,385,58.956142444458294,59.999986323587024,53.27855103804643,66.53321768577793,
recombined,Recombined,1,0.24,10,early,87,10.79401200375216,9.486836561743937,8.690130348174243,10.217166025669673,
recombined,Recombined,1,0.24,10,late,100,9.719150372466624,10.029352587647967,9.724683866439303,10.15478952851354,
recombined,Recombined,1,0.24,10,middle,98,9.49702772430087,9.839081698133228,8.768064109285302,10.113018757733405,
recombined,Recombined,1,0.24,20,early,78,15.860213507279722,15.923986824329734,10.798989890247931,17.951506524175606,
recombined,Recombined,1,0.24,20,late,95,18.183928483770178,18.631249831076953,17.705579009847646,19.200014027880513,
recombined,Recombined,1,0.24,20,middle,76,18.207315232114766,18.44696639224766,17.821479775627314,19.036116431051553,
recombined,Recombined,1,0.24,40,early,81,27.188872956849142,26.492171673780973,22.159079642893342,30.571144819440935,
recombined,Recombined,1,0.24,40,late,79,27.98687681272507,27.67867775882884,25.810964640361817,31.79286830228236,
recombined,Recombined,1,0.24,40,middle,82,30.130886478723042,29.568571368563653,27.500810433074488,32.54720385715021,
recombined,Recombined,1,0.24,80,early,191,46.97137270464904,47.644324060931325,34.4044758177197,61.05873531756779,
recombined,Recombined,1,0.24,80,late,181,58.66708815188079,60.58154133245498,54.791685304002,64.49922197353264,
recombined,Recombined,1,0.24,80,middle,220,58.20602388506547,59.492414032226634,49.9373501788963,64.43366905970527,
recombined,Recombined,2,0.06,10,early,233,10.238378467248303,9.82008089316798,9.055283137561226,10.810198692656062,
recombined,Recombined,2,0.06,10,late,254,9.675367230516514,9.564211183943014,8.789271055016684,10.294226106078867,
recombined,Recombined,2,0.06,10,middle,262,9.656866866571995,9.575840680484074,8.934785753876275,10.233439833441857,
recombined,Recombined,2,0.06,20,early,285,15.840121405091578,15.437407766755173,13.192527450878742,17.548486842070503,
recombined,Recombined,2,0.06,20,late,294,15.731397217961002,15.873052361216711,13.414214755590978,17.81733850172283,
recombined,Recombined,2,0.06,20,middle,277,16.01464685211054,15.854608345343964,13.182765078612189,18.178750508100396,
recombined,Recombined,2,0.06,40,early,263,24.829766328407405,23.4842621000454,18.664638508990055,30.34867451179759,
recombined,Recombined,2,0.06,40,late,262,26.95841409317119,26.97763528345196,21.61292662302416,32.57290740740703,
recombined,Recombined,2,0.06,40,middle,283,26.613156593777383,25.311383468529765,20.061115297523582,31.745836610582572,
recombined,Recombined,2,0.06,80,early,512,36.07317971054208,33.20365733712474,22.740735451482777,49.23539686482235,
recombined,Recombined,2,0.06,80,late,489,41.49449949060812,41.85836642302149,26.377124750241627,55.05741976385143,
recombined,Recombined,2,0.06,80,middle,483,40.128953835228664,37.78567568053148,25.921069047967514,51.95188501641347,
recombined,Recombined,2,0.12,10,early,179,10.292130981940641,9.817661633475769,8.975555742313446,10.856340660336695,
recombined,Recombined,2,0.12,10,late,163,9.634962151053928,9.561447023894182,8.70028900126415,10.397792680378918,
recombined,Recombined,2,0.12,10,middle,169,9.614486882808947,9.472094179172972,9.093000404556763,10.061919875883621,
recombined,Recombined,2,0.12,20,early,213,16.442587585983297,16.335014045522186,13.651364122286056,18.561001343890233,
recombined,Recombined,2,0.12,20,late,194,15.94060456536202,15.959384942359709,13.770614929593341,17.877086846659562,
recombined,Recombined,2,0.12,20,middle,193,16.48471804304217,16.35710008695934,13.910950706463558,18.927055084620257,
recombined,Recombined,2,0.12,40,early,202,25.730659874074057,25.276972049312246,19.8418526405314,30.693174174565414,
recombined,Recombined,2,0.12,40,late,200,25.03399324374756,24.164852004826862,19.38985909453493,30.178293718292462,
recombined,Recombined,2,0.12,40,middle,198,26.741887532254374,26.346365261422793,20.63244283060075,31.16161884585648,
recombined,Recombined,2,0.12,80,early,330,36.60646647172357,35.2473888445706,21.851620737704557,50.582289082177326,
recombined,Recombined,2,0.12,80,late,361,40.57982856312183,39.00579820473467,27.12721127259097,54.63889219528574,
recombined,Recombined,2,0.12,80,middle,359,42.18537754806966,41.49558845375065,28.170165436631436,57.12676963919674,
recombined,Recombined,2,0.24,10,early,85,10.493599331098562,9.57450840858638,8.815980145247977,10.980067426156955,
recombined,Recombined,2,0.24,10,late,80,9.772995299367137,9.69549134258,8.9480122983179,10.287028721363743,
recombined,Recombined,2,0.24,10,middle,66,9.640169701651145,9.493980853262595,8.976388038735092,10.345775990323617,
recombined,Recombined,2,0.24,20,early,78,15.43085695681429,15.565005741559393,12.79322212500623,18.117201765225747,
recombined,Recombined,2,0.24,20,late,88,16.480215248427935,16.574399649617312,14.243371359934377,18.697582118512102,
recombined,Recombined,2,0.24,20,middle,98,15.90688138740717,15.628555078468509,13.43871630284691,17.60028639464742,
recombined,Recombined,2,0.24,40,early,87,25.660961715933066,23.860333525938696,19.90437132979872,29.43577177714085,
recombined,Recombined,2,0.24,40,late,90,25.72966290945765,24.33585458675799,20.43871347027143,31.538297717498935,
recombined,Recombined,2,0.24,40,middle,71,25.804667811071017,24.789149824090867,19.769108986716034,31.261188125595584,
recombined,Recombined,2,0.24,80,early,166,34.60896043725844,29.400009612322602,20.299077424860208,47.001034452832386,
recombined,Recombined,2,0.24,80,late,158,40.674616824742365,38.000659222624606,26.184559690718793,53.58336292890197,
recombined,Recombined,2,0.24,80,middle,152,39.178189655715435,36.63061965316433,24.702437732803478,52.884273795333705,
recombined,Recombined,3,0.06,10,early,314,11.071291774575366,9.284151876151853,8.663780149462827,10.1557549953463,
recombined,Recombined,3,0.06,10,late,322,9.779034344531418,9.968949856066903,9.65405791875086,10.134436043127138,
recombined,Recombined,3,0.06,10,middle,327,9.22479183476901,9.55656048375697,8.278718122979054,10.055659189875014,
recombined,Recombined,3,0.06,20,early,321,17.65909324818043,18.164517193501823,13.73754363405856,19.501302728710932,
recombined,Recombined,3,0.06,20,late,320,17.791514392619938,18.358193644271395,17.147914625179183,18.85327375795543,
recombined,Recombined,3,0.06,20,middle,304,17.237998759931745,17.55831882705759,16.32320578719792,18.436978162056583,
recombined,Recombined,3,0.06,40,early,260,28.641287287445262,26.813748216436416,20.409928525867105,34.39276000982756,
recombined,Recombined,3,0.06,40,late,265,28.382465944779277,28.138705420571203,27.157240260384,29.626483308103563,
recombined,Recombined,3,0.06,40,middle,279,27.76251855522536,27.880926937858643,26.605101366686544,29.523303891855875,
recombined,Recombined,3,0.06,80,early,652,47.507282015969345,48.17348970972833,33.05203674593749,59.48461417384895,
recombined,Recombined,3,0.06,80,late,606,51.58379549660985,55.347973436369806,44.714595434439616,60.156245457548216,
recombined,Recombined,3,0.06,80,middle,661,51.20047525121974,53.94595657035178,44.34253468227905,59.89270373404877,
recombined,Recombined,3,0.12,10,early,229,11.181352940194166,9.2054404451034,8.400701344073152,10.163792649994697,
recombined,Recombined,3,0.12,10,late,221,9.803633159958718,9.962984737035654,9.682261972298505,10.135231655137037,
recombined,Recombined,3,0.12,10,middle,210,9.312941565017985,9.649582629672635,8.646658046558674,10.03642879443923,
recombined,Recombined,3,0.12,20,early,220,17.177901494896503,18.326818035784036,13.357914032138815,19.547018788608536,
recombined,Recombined,3,0.12,20,late,225,17.760032288816543,18.276953117242588,17.241200000009915,18.85206603707623,
recombined,Recombined,3,0.12,20,middle,230,17.296978951492463,17.567092378991866,16.36741832674278,18.546060946894226,
recombined,Recombined,3,0.12,40,early,198,27.452907907796373,25.992986442713377,20.687010934591562,33.52189630942342,
recombined,Recombined,3,0.12,40,late,202,28.410535100992828,28.063215103675475,27.073703242462198,29.89874457493703,
recombined,Recombined,3,0.12,40,middle,198,27.65627097352581,28.028111938034197,26.6068813835834,29.45979451508962,
recombined,Recombined,3,0.12,80,early,442,47.602795424928075,47.478608680009835,33.24600282857228,58.91621714706085,
recombined,Recombined,3,0.12,80,late,472,51.819949702620875,55.41308555567986,45.624295993168275,60.39073970451167,
recombined,Recombined,3,0.12,80,middle,435,50.61818005567228,53.76400285708444,43.05823002423234,59.69744502509063,
recombined,Recombined,3,0.24,10,early,105,11.062561181134056,9.352949625540523,8.577219391521037,10.195314112934282,
recombined,Recombined,3,0.24,10,late,105,9.790572642432428,9.994023011192326,9.658295250351754,10.112286918471684,
recombined,Recombined,3,0.24,10,middle,108,9.432659963752931,9.777359520569082,8.827907934914776,10.131573935495496,
recombined,Recombined,3,0.24,20,early,95,17.529701646348258,18.163910442607442,13.92607893277121,20.26846425153606,
recombined,Recombined,3,0.24,20,late,91,18.026729151758488,18.37820891147933,17.426462296879627,18.987991041023218,
recombined,Recombined,3,0.24,20,middle,96,17.256250053920944,17.457407199602297,16.349128987340507,18.682511074315165,
recombined,Recombined,3,0.24,40,early,90,28.45063613275458,27.228592330621275,20.879560497104258,33.902706054476965,
recombined,Recombined,3,0.24,40,late,81,27.621156954000988,27.9460895933398,26.146054477822414,29.11954164275033,
recombined,Recombined,3,0.24,40,middle,73,27.894691852190626,28.00879422985846,26.646339394766553,29.445972223231475,
recombined,Recombined,3,0.24,80,early,215,49.55894330730233,51.951562949612516,35.00009792722844,61.058045645432045,
recombined,Recombined,3,0.24,80,late,231,52.408349213286634,55.444987983534624,47.27178951981712,60.38709146244663,
recombined,Recombined,3,0.24,80,middle,209,52.45034379541566,56.08095452889819,46.07226814804066,61.09349035763483,
recombined,Recombined,4,0.06,10,early,141,10.585354725790024,9.934875986922242,9.00181827739716,10.435250843964955,
recombined,Recombined,4,0.06,10,late,137,9.419851678902498,9.465585871429475,8.876683086672918,9.926483206301597,
recombined,Recombined,4,0.06,10,middle,150,9.060382498381545,9.13130579302186,8.329157456611465,9.740100201160537,
recombined,Recombined,4,0.06,20,early,173,15.492267362529438,15.481876831769704,13.048751211152277,17.665330297811735,
recombined,Recombined,4,0.06,20,late,180,16.705877076958515,17.055865651038474,15.33281542450839,18.19446413944175,
recombined,Recombined,4,0.06,20,middle,182,16.714940055288846,17.463672655221142,15.09716965676774,18.47646726186853,
recombined,Recombined,4,0.06,40,early,164,25.001786320856766,21.648108770925678,18.86567925598302,31.475882953373485,
recombined,Recombined,4,0.06,40,late,177,26.954292540301406,26.754591120316235,23.362568203407164,31.59554209046249,
recombined,Recombined,4,0.06,40,middle,164,28.836950067630298,29.740796515976676,24.68858173662586,33.51913594733678,
recombined,Recombined,4,0.06,80,early,308,41.02156303024736,40.51430428199802,27.826793252085956,54.171820794992925,
recombined,Recombined,4,0.06,80,late,312,45.89682089589553,47.23320098206933,36.532806889257955,54.42863222751673,
recombined,Recombined,4,0.06,80,middle,291,44.94251481549553,47.12467926856172,33.873825027179194,56.301439255379734,
recombined,Recombined,4,0.12,10,early,93,10.33971665923802,9.892358472481943,8.92706927904928,10.413908939664415,
recombined,Recombined,4,0.12,10,late,102,9.385300658923914,9.454085019047376,8.886319122341737,9.884045089249792,
recombined,Recombined,4,0.12,10,middle,97,9.1382316013383,9.40431111859616,8.417958512945788,9.732444758003403,
recombined,Recombined,4,0.12,20,early,139,15.738226864678287,15.314269894379681,13.024954987517942,17.472611052658188,
recombined,Recombined,4,0.12,20,late,123,16.989627275904166,17.52261595598065,15.82841637162668,18.483822684170114,
recombined,Recombined,4,0.12,20,middle,113,16.42966605930205,16.729919470587458,14.581132732529094,18.17327105357883,
recombined,Recombined,4,0.12,40,early,126,25.967508073606847,22.30006677604581,19.057556248135192,33.43309921168583,
recombined,Recombined,4,0.12,40,late,116,27.61359840638871,26.757712294262653,23.918809719707628,30.53501026450386,
recombined,Recombined,4,0.12,40,middle,133,27.936527732682457,27.39926064645963,22.597321121370953,32.960958024370925,
recombined,Recombined,4,0.12,80,early,217,39.887014621776316,37.91514309327635,28.49380276843578,51.61281829823611,
recombined,Recombined,4,0.12,80,late,204,47.6969839268965,48.437337187907545,38.6137743711918,57.27125322850806,
recombined,Recombined,4,0.12,80,middle,219,41.41659122322547,42.97739128972249,29.905139122565103,53.89597550616694,
recombined,Recombined,4,0.24,10,early,50,11.3863057554428,10.191337649995898,9.412395370919201,10.95826692684033,
recombined,Recombined,4,0.24,10,late,45,9.267429886022125,9.28381079140879,8.733302992926928,9.81393460411218,
recombined,Recombined,4,0.24,10,middle,37,9.326914351578736,9.519580505413613,8.678375238491931,9.859785715157193,
recombined,Recombined,4,0.24,20,early,48,14.96582745036939,14.371450078837029,12.899765046238413,16.577447190304316,
recombined,Recombined,4,0.24,20,late,57,16.917106176125078,17.243179460922185,15.303288612799559,18.28010504719573,
recombined,Recombined,4,0.24,20,middle,60,16.245248670718752,16.654001690452198,14.431457420988353,18.3495535408356,
recombined,Recombined,4,0.24,40,early,55,25.981587268570138,24.015430399777035,19.674814755078017,31.23551083541246,
recombined,Recombined,4,0.24,40,late,52,27.616296926377114,28.235544980928726,23.14501566800364,30.98402621868698,
recombined,Recombined,4,0.24,40,middle,48,26.3389300997876,26.019716559385998,21.155969823918838,30.91792605816703,
recombined,Recombined,4,0.24,80,early,91,41.83262493270335,39.06682620847866,26.49684583636602,55.717759301243156,
recombined,Recombined,4,0.24,80,late,100,48.191845478677436,49.439807605599526,39.32544438121289,57.46131606341712,
recombined,Recombined,4,0.24,80,middle,97,44.13305000229171,46.031746293814905,33.366863619696545,55.53979972184322,
recombined,Recombined,5,0.06,10,early,183,12.15783943440424,10.158426907809108,9.94229666122365,10.700752415322114,
recombined,Recombined,5,0.06,10,late,192,10.006451600529083,10.106125889584,9.99664934960605,10.149446482471046,
recombined,Recombined,5,0.06,10,middle,160,9.939318198501214,10.061716934031306,9.904644068043552,10.146301083127232,
recombined,Recombined,5,0.06,20,early,178,19.373443121336855,18.591230264351367,16.86601430235477,19.920252614819713,
recombined,Recombined,5,0.06,20,late,177,18.678190133724158,19.03835273106782,18.5382443579754,19.273123073717446,
recombined,Recombined,5,0.06,20,middle,162,18.96500975777777,19.181121130811043,18.851202872183922,19.350387467416052,
recombined,Recombined,5,0.06,40,early,199,30.076001121908316,27.713509855938053,24.61361614014109,30.575961657549932,
recombined,Recombined,5,0.06,40,late,197,31.832665556804663,31.132286249576016,28.577415973532162,36.04271815453112,
recombined,Recombined,5,0.06,40,middle,204,30.185397918929606,28.55355701231037,27.509696660686025,31.16955788349554,
recombined,Recombined,5,0.06,80,early,386,58.105731071927465,61.38349104570176,49.761880583583526,68.12861031910931,
recombined,Recombined,5,0.06,80,late,414,63.0517394908165,62.02398833498421,58.16262550036283,69.01375041786025,
recombined,Recombined,5,0.06,80,middle,384,60.18360623563438,61.294720873113576,56.404358490896115,65.59570089523189,
recombined,Recombined,5,0.12,10,early,116,11.253880968291698,10.146680945555097,9.75056542373083,10.78893118532643,
recombined,Recombined,5,0.12,10,late,118,9.955532731492651,10.078480965249032,9.956705081304618,10.153591275351932,
recombined,Recombined,5,0.12,10,middle,134,9.974385721469794,10.054616359546738,9.961430951322784,10.147857105288645,
recombined,Recombined,5,0.12,20,early,120,18.654248139525432,18.1719834470824,16.574447349147473,19.62142988026965,
recombined,Recombined,5,0.12,20,late,126,18.578609258398984,18.994442202667457,18.26690096875484,19.233392240159173,
recombined,Recombined,5,0.12,20,middle,129,18.923790989886392,19.119285707227547,18.88219421528904,19.291792359589202,
recombined,Recombined,5,0.12,40,early,154,29.734763246572594,27.24775972268228,22.944009867330852,32.01909392190525,
recombined,Recombined,5,0.12,40,late,155,31.765203372689424,31.406470279643806,28.467819778866655,36.13388516128923,
recombined,Recombined,5,0.12,40,middle,138,30.445239907403618,28.601755090763632,27.800488028014918,30.233230802323533,
recombined,Recombined,5,0.12,80,early,289,57.99215467555791,61.449259223820356,51.03185077112854,68.03943006051887,
recombined,Recombined,5,0.12,80,late,251,62.248092272993055,61.43495113761237,58.39368192495543,66.64894277835067,
recombined,Recombined,5,0.12,80,middle,285,60.67057746784596,61.0215314555645,56.64371089791068,65.39208540816374,
recombined,Recombined,5,0.24,10,early,65,10.466390107668026,10.101801201042036,9.794521872691378,10.360757183592147,
recombined,Recombined,5,0.24,10,late,54,10.041116419213003,10.121907228991859,10.049407751460851,10.14886833972488,
recombined,Recombined,5,0.24,10,middle,67,9.962281720662578,10.061400445955915,9.980676922023765,10.12247210233696,
recombined,Recombined,5,0.24,20,early,50,18.79467993615116,18.334940102513944,16.139983152955597,19.84859198605621,
recombined,Recombined,5,0.24,20,late,45,18.94829617014637,19.110188511949,18.79381304297997,19.27456556201993,
recombined,Recombined,5,0.24,20,middle,55,19.007139110274878,19.181866881845515,18.914668184544006,19.28663836017098,
recombined,Recombined,5,0.24,40,early,55,27.416903614252128,26.701860724880873,21.620597150521405,28.625613325299344,
recombined,Recombined,5,0.24,40,late,56,31.69518896938093,30.78102587378887,28.528866194234517,35.960619206064614,
recombined,Recombined,5,0.24,40,middle,69,30.148363746729487,28.480434441981515,27.81632429130473,30.30995058015773,
recombined,Recombined,5,0.24,80,early,135,59.46657834713111,62.370937100107135,50.50865036271705,70.9303154271928,
recombined,Recombined,5,0.24,80,late,145,63.476957100543615,62.37292375290421,59.72709595844664,68.56638705442744,
recombined,Recombined,5,0.24,80,middle,142,60.737999565712634,60.86098002561407,56.92782927664517,64.57811690196257,
recombined,Recombined,6,0.06,10,early,234,9.947578862297716,8.560463960235055,8.035773378274678,9.922478023368033,
recombined,Recombined,6,0.06,10,late,270,9.478202491717143,9.698133308472286,9.199473151325535,9.933102243279112,
recombined,Recombined,6,0.06,10,middle,245,9.481772000655798,9.640796721618823,9.24792024028452,9.920099982956552,
recombined,Recombined,6,0.06,20,early,236,17.922347289140376,17.402151779892883,13.687049052440459,19.881214735133465,
recombined,Recombined,6,0.06,20,late,237,17.53787505426454,17.758005821370823,16.85339432145166,18.54920083927652,
recombined,Recombined,6,0.06,20,middle,234,17.632742648196782,17.94490058145987,17.060438134026498,18.561531998058985,
recombined,Recombined,6,0.06,40,early,240,30.812543769815925,27.559037732553154,19.414061037094505,39.61744518938821,
recombined,Recombined,6,0.06,40,late,226,26.89514397466432,27.174896505383305,26.801202401325593,27.562653713136914,
recombined,Recombined,6,0.06,40,middle,227,28.092545038122893,27.598637812814626,26.833305719625827,29.105136685860167,
recombined,Recombined,6,0.06,80,early,487,44.38420445124165,45.60082248027303,27.511133696822704,60.77554736970352,
recombined,Recombined,6,0.06,80,late,519,53.040521190612935,56.31606144207841,48.07530443814713,59.73097565552787,
recombined,Recombined,6,0.06,80,middle,520,59.94292433651728,60.218093986192116,54.009422756661195,64.98337281928457,
recombined,Recombined,6,0.12,10,early,191,11.016466181373206,8.7357481099774,8.081773322884896,10.053238032677399,
recombined,Recombined,6,0.12,10,late,157,9.340941103318555,9.587928446946757,8.867183245956255,9.845333835961672,
recombined,Recombined,6,0.12,10,middle,170,9.46178806625568,9.604918996303878,9.303053840974618,9.890469674697028,
recombined,Recombined,6,0.12,20,early,177,17.556860787329626,17.5205380489714,13.853644323456448,19.330935035788148,
recombined,Recombined,6,0.12,20,late,173,17.59744629829837,17.81530794935258,16.892350361874374,18.557985677040527,
recombined,Recombined,6,0.12,20,middle,175,17.525219656736763,17.722807598958653,16.988052440285298,18.491654245397992,
recombined,Recombined,6,0.12,40,early,164,32.21537674518695,28.473410103872197,20.84606236473686,41.95461775441107,
recombined,Recombined,6,0.12,40,late,178,27.000699842521122,27.20970091725478,26.793997839698186,27.520356756633902,
recombined,Recombined,6,0.12,40,middle,176,27.85259121469344,27.569999535021516,26.44394229023193,28.850365958845316,
recombined,Recombined,6,0.12,80,early,373,44.93426106973096,48.276943700958576,27.395627382099857,61.62928494225881,
recombined,Recombined,6,0.12,80,late,353,52.84407925307018,56.71169830818049,48.68086686226639,59.818910348714226,
recombined,Recombined,6,0.12,80,middle,324,60.58038168632082,60.925382445549886,54.88259917876595,66.65082675633747,
recombined,Recombined,6,0.24,10,early,93,10.678242308146162,8.542960516609782,8.01614767558665,9.788878333825892,
recombined,Recombined,6,0.24,10,late,91,9.472867904486758,9.699234965666566,9.116771447152965,9.900948778121949,
recombined,Recombined,6,0.24,10,middle,96,9.365123303085085,9.579141292009997,9.14494814515788,9.86058494083241,
recombined,Recombined,6,0.24,20,early,63,19.001010862194196,18.378018390125337,15.053437061986264,20.457677257119578,
recombined,Recombined,6,0.24,20,late,66,17.599026320717904,17.823617504481202,16.845714737982888,18.605325381407088,
recombined,Recombined,6,0.24,20,middle,67,17.45888851375439,17.657046604338955,16.979873260141847,18.439086908871623,
recombined,Recombined,6,0.24,40,early,65,27.792801389645938,26.631739828072195,19.593997267550083,33.233279178938425,
recombined,Recombined,6,0.24,40,late,65,26.99093031266333,27.297261013990877,26.764844265638075,27.554060368573666,
recombined,Recombined,6,0.24,40,middle,73,27.917720920048293,27.496276082308437,26.92622150879541,28.929984734335758,
recombined,Recombined,6,0.24,80,early,190,44.629405536550216,48.82768341004006,27.95902730979401,60.66715766672908,
recombined,Recombined,6,0.24,80,late,178,53.28097849800147,56.51273110454724,48.99043263350878,60.39126093543299,
recombined,Recombined,6,0.24,80,middle,220,60.30781336916542,60.6527592964746,54.623534822101334,65.80602341964227,
recombined,Recombined,7,0.06,10,early,170,11.386855755520603,10.243801480370868,9.382973704395999,11.513402311756607,
recombined,Recombined,7,0.06,10,late,182,9.847911647967216,10.052201621630637,9.803698702116739,10.289218709813795,
recombined,Recombined,7,0.06,10,middle,183,9.953673582620402,10.045469409020594,9.81530813627888,10.19381916353884,
recombined,Recombined,7,0.06,20,early,195,21.080594792011848,19.292074824164313,18.115101821099877,20.321790307639304,
recombined,Recombined,7,0.06,20,late,221,18.693945453608865,19.11789826045041,18.49745432741075,19.530828057843458,
recombined,Recombined,7,0.06,20,middle,208,18.894158036142247,19.2525812328695,18.68643649132218,19.622203744933227,
recombined,Recombined,7,0.06,40,early,152,34.670933456752294,36.35186572959202,28.834011506313168,40.2253412876594,
recombined,Recombined,7,0.06,40,late,170,36.93205785349315,38.779350763439346,34.13710298159593,40.83068590320342,
